ts,condition,model,run,sample_id,prompt_tokens,completion_tokens,cost_usd
1787926993,naive,sonnet5,1,S095,615,89,0.00212
1787926994,decomposed,haiku45,1,S109,2372,153,0.003137
1787926994,decomposed,haiku45,1,S100,2381,213,0.003446
1787926995,naive,sonnet5,1,S090,579,79,0.001948
1787926995,decomposed,haiku45,1,S111,2390,197,0.003375
1787926995,naive,sonnet5,1,S098,768,111,0.002646
1787926995,decomposed,haiku45,1,S112,2355,218,0.003445
1787926997,naive,sonnet5,1,S067,623,84,0.002086
1787926997,decomposed,haiku45,1,S116,2398,206,0.003428
1787926997,decomposed,haiku45,1,S117,2340,197,0.003325
1787926998,decomposed,haiku45,1,S130,2326,255,0.003601
1787926999,naive,sonnet5,1,S097,607,86,0.002074
1787927000,decomposed,haiku45,1,S132,2347,267,0.003682
1787927002,naive,sonnet5,1,S099,689,131,0.002688
1787927003,naive,sonnet5,1,S101,747,94,0.002434
1787927023,naive,sonnet5,1,S071,,,
1787927029,naive,sonnet5,1,S077,,,
1787927030,naive,sonnet5,1,S080,,,
1787927037,naive,sonnet5,1,S096,,,
1787927039,naive,sonnet5,1,S092,,,
1787927043,naive,sonnet5,1,S114,972,107,0.003014
1787927045,decomposed,haiku45,1,S123,,,
1787927046,naive,sonnet5,1,S115,665,88,0.00221
1787927046,naive,sonnet5,1,S113,738,108,0.002556
1787927046,naive,sonnet5,1,S102,,,
1787927048,naive,sonnet5,1,S103,,,
1787927048,naive,sonnet5,1,S108,669,92,0.002258
1787927048,decomposed,haiku45,1,S137,,,
1787927049,naive,sonnet5,1,S118,704,87,0.002278
1787927049,decomposed,haiku45,1,S144,,,
1787927049,naive,sonnet5,1,S120,723,86,0.002306
1787927050,naive,sonnet5,1,S104,,,
1787927051,decomposed,sonnet5,1,S001,3218,233,0.008766
1787927051,decomposed,haiku45,1,S147,,,
1787927051,naive,sonnet5,1,S121,682,110,0.002464
1787927052,naive,sonnet5,1,S124,638,104,0.002316
1787927053,naive,sonnet5,1,S105,,,
1787927053,naive,sonnet5,1,S126,592,105,0.002234
1787927054,naive,sonnet5,1,S119,666,90,0.002232
1787927054,naive,sonnet5,1,S106,,,
1787927056,naive,sonnet5,1,S110,648,85,0.002146
1787927056,naive,sonnet5,1,S122,689,97,0.002348
1787927056,naive,sonnet5,1,S129,652,104,0.002344
1787927058,decomposed,sonnet5,1,S002,3230,187,0.00833
1787927059,decomposed,sonnet5,1,S012,3330,471,0.01137
1787927059,decomposed,sonnet5,1,S004,3214,530,0.011728
1787927074,naive,sonnet5,1,S107,,,
1787927101,decomposed,sonnet5,1,S003,,,
1787927101,naive,sonnet5,1,S125,,,
1787927103,naive,sonnet5,1,S128,,,
1787927103,naive,sonnet5,1,S127,,,
1787927104,naive,sonnet5,1,S140,679,85,0.002208
1787927104,naive,sonnet5,1,S131,,,
1787927105,naive,sonnet5,1,S134,,,
1787927105,naive,sonnet5,1,S133,,,
1787927106,naive,sonnet5,1,S141,746,85,0.002342
1787927106,naive,sonnet5,1,S135,,,
1787927107,naive,sonnet5,1,S136,,,
1787927107,naive,sonnet5,1,S138,,,
1787927108,naive,sonnet5,1,S145,762,84,0.002364
1787927108,naive,sonnet5,1,S139,671,89,0.002232
1787927108,naive,sonnet5,1,S146,675,71,0.00206
1787927109,decomposed,sonnet5,1,S017,,,
1787927109,naive,sonnet5,1,S149,714,89,0.002318
1787927109,naive,sonnet5,1,S150,603,88,0.002086
1787927110,decomposed,sonnet5,1,S019,,,
1787927110,decomposed,sonnet5,1,S024,,,
1787927111,naive,sonnet5,1,S143,707,309,0.004504
1787927111,naive,gemini37f,1,S008,315,191,0.00047625
1787927111,decomposed,sonnet5,1,S032,3263,773,0.014256
1787927111,naive,gemini37f,1,S009,354,170,0.0004515
1787927111,naive,gemini37f,1,S006,337,235,0.000567
1787927112,naive,gemini37f,1,S005,316,346,0.00076725
1787927112,naive,sonnet5,1,S142,612,74,0.001964
1787927112,naive,gemini37f,1,S007,316,224,0.0005385
1787927112,naive,gemini37f,1,S010,344,208,0.000519
1787927113,naive,gemini37f,1,S011,352,253,0.000606375
1787927114,naive,sonnet5,1,S148,768,82,0.002356
1787927114,naive,gemini37f,1,S016,353,163,0.000438
1787927115,naive,gemini37f,1,S020,325,213,0.00052125
1787927115,naive,gemini37f,1,S021,392,220,0.0005595
1787927115,naive,gemini37f,1,S014,319,217,0.0005265
1787927115,naive,gemini37f,1,S015,367,241,0.0005895
1787927115,decomposed,sonnet5,1,S042,3273,292,0.009466
1787927116,naive,gemini37f,1,S023,351,229,0.000561
1787927116,naive,gemini37f,1,S022,350,229,0.000560625
1787927116,naive,gemini37f,1,S013,410,238,0.0006
1787927116,naive,gemini37f,1,S018,335,367,0.00081375
1787927118,naive,gemini37f,1,S026,327,165,0.000432
1787927118,naive,gemini37f,1,S028,338,259,0.000612375
1787927118,naive,gemini37f,1,S025,330,283,0.000654375
1787927119,naive,gemini37f,1,S034,352,221,0.000546375
1787927119,naive,gemini37f,1,S029,345,349,0.00078375
1787927120,naive,gemini37f,1,S035,367,162,0.000441375
1787927120,naive,gemini37f,1,S030,336,235,0.000566625
1787927121,decomposed,sonnet5,1,S044,3276,261,0.009162
1787927121,naive,gemini37f,1,S027,336,399,0.000874125
1787927121,decomposed,sonnet5,1,S040,3268,801,0.014546
1787927121,naive,gemini37f,1,S037,342,221,0.000542625
1787927122,naive,gemini37f,1,S038,337,250,0.000595125
1787927122,naive,gemini37f,1,S039,438,153,0.000451125
1787927123,naive,gemini37f,1,S041,362,249,0.000602625
1787927123,naive,gemini37f,1,S046,347,306,0.000703875
1787927124,naive,gemini37f,1,S047,374,343,0.000783375
1787927124,decomposed,sonnet5,1,S043,3282,785,0.014414
1787927124,naive,gemini37f,1,S033,436,814,0.00168975
1787927125,decomposed,sonnet5,1,S036,3418,1097,0.017806
1787927125,naive,gemini37f,1,S050,340,225,0.000549375
1787927125,naive,gemini37f,1,S052,337,159,0.0004245
1787927125,naive,gemini37f,1,S054,353,262,0.000623625
1787927126,naive,gemini37f,1,S051,350,202,0.00051
1787927127,naive,gemini37f,1,S058,341,174,0.000454125
1787927128,decomposed,sonnet5,1,S048,3277,293,0.009484
1787927128,naive,gemini37f,1,S062,346,162,0.0004335
1787927128,naive,gemini37f,1,S055,408,247,0.000616125
1787927129,naive,gemini37f,1,S063,404,250,0.00062025
1787927129,naive,gemini37f,1,S057,347,329,0.000747
1787927129,naive,gemini37f,1,S031,341,1021,0.00204225
1787927129,decomposed,sonnet5,1,S045,3275,482,0.01137
1787927129,naive,gemini37f,1,S066,368,179,0.000473625
1787927129,naive,gemini37f,1,S064,356,226,0.00055725
1787927130,naive,gemini37f,1,S067,396,142,0.00041475
1787927130,naive,gemini37f,1,S070,381,175,0.000471
1787927130,naive,gemini37f,1,S060,378,328,0.00075675
1787927131,naive,gemini37f,1,S071,401,175,0.0004785
1787927132,naive,gemini37f,1,S072,386,320,0.00074475
1787927132,naive,gemini37f,1,S073,409,180,0.000490875
1787927133,naive,gemini37f,1,S075,398,203,0.000529875
1787927133,naive,gemini37f,1,S082,398,204,0.00053175
1787927133,naive,gemini37f,1,S080,411,248,0.000619125
1787927134,decomposed,sonnet5,1,S056,3366,295,0.009682
1787927134,naive,gemini37f,1,S085,422,193,0.000520125
1787927135,naive,gemini37f,1,S077,458,272,0.00068175
1787927135,naive,gemini37f,1,S087,437,244,0.000621375
1787927136,naive,gemini37f,1,S090,375,208,0.000530625
1787927136,naive,gemini37f,1,S078,392,433,0.000958875
1787927136,naive,gemini37f,1,S086,419,316,0.000749625
1787927137,naive,gemini37f,1,S094,415,172,0.000478125
1787927137,naive,gemini37f,1,S088,441,295,0.0007185
1787927137,naive,gemini37f,1,S092,528,200,0.000573
1787927139,naive,gemini37f,1,S098,471,147,0.00045225
1787927139,naive,gemini37f,1,S097,396,232,0.0005835
1787927139,naive,gemini37f,1,S095,406,273,0.000664125
1787927139,naive,gemini37f,1,S091,425,419,0.000945
1787927140,naive,gemini37f,1,S096,410,357,0.000823125
1787927141,naive,gemini37f,1,S101,460,219,0.000583125
1787927141,naive,gemini37f,1,S099,437,332,0.000786375
1787927142,naive,gemini37f,1,S102,397,267,0.0006495
1787927142,naive,gemini37f,1,S104,440,282,0.00069375
1787927143,naive,gemini37f,1,S107,433,277,0.00068175
1787927143,naive,gemini37f,1,S103,436,250,0.00063225
1787927143,naive,gemini37f,1,S108,413,324,0.000762375
1787927143,naive,gemini37f,1,S105,425,356,0.000826875
1787927144,naive,gemini37f,1,S110,410,220,0.00056625
1787927144,naive,gemini37f,1,S106,414,253,0.000629625
1787927145,naive,gemini37f,1,S118,439,190,0.000520875
1787927145,naive,gemini37f,1,S115,406,305,0.000724125
1787927146,naive,gemini37f,1,S113,450,404,0.00092625
1787927146,naive,gemini37f,1,S125,411,144,0.000424125
1787927146,naive,gemini37f,1,S121,422,153,0.000445125
1787927147,naive,gemini37f,1,S119,411,221,0.0005685
1787927148,naive,gemini37f,1,S114,550,312,0.00079125
1787927148,naive,gemini37f,1,S122,443,239,0.00061425
1787927148,naive,gemini37f,1,S124,393,159,0.0004455
1787927149,naive,gemini37f,1,S128,469,200,0.000550875
1787927149,naive,gemini37f,1,S133,419,158,0.000453375
1787927150,naive,gemini37f,1,S126,377,257,0.00062325
1787927150,naive,gemini37f,1,S129,416,242,0.00060975
1787927151,naive,gemini37f,1,S135,455,197,0.00054
1787927152,naive,gemini37f,1,S120,442,637,0.001360125
1787927152,naive,gemini37f,1,S131,471,351,0.00083475
1787927152,naive,gemini37f,1,S136,443,180,0.000503625
1787927152,naive,gemini37f,1,S127,396,412,0.000921
1787927153,naive,gemini37f,1,S138,414,231,0.000588375
1787927155,naive,gemini37f,1,S140,426,371,0.000855375
1787927155,naive,gemini37f,1,S142,397,183,0.000492
1787927155,naive,gemini37f,1,S145,452,151,0.000452625
1787927155,naive,gemini37f,1,S139,427,347,0.00081075
1787927155,naive,gemini37f,1,S146,424,157,0.000453375
1787927156,naive,gemini37f,1,S148,465,155,0.000465
1787927156,naive,gemini37f,1,S141,464,291,0.000719625
1787927156,naive,gemini37f,1,S143,425,288,0.000699375
1787927156,naive,gemini37f,1,S134,434,623,0.001330875
1787927158,decomposed,sonnet5,1,S049,3304,2815,0.034758
1787927158,naive,kimi3,1,S010,427,189,0.0039432
1787927159,naive,gemini37f,1,S149,439,344,0.000809625
1787927160,naive,gemini37f,1,S150,384,280,0.000669
1787927160,naive,kimi3,1,S011,429,517,0.0088692
1787927161,naive,kimi3,1,S005,390,426,0.0073872
1787927165,naive,kimi3,1,S015,444,539,0.0092442
1787927166,naive,kimi3,1,S007,391,827,0.0134052
1787927169,naive,kimi3,1,S009,479,241,0.005052
1787927170,naive,kimi3,1,S020,407,1025,0.0164232
1787927171,naive,kimi3,1,S016,471,290,0.005763
1787927172,naive,kimi3,1,S006,453,336,0.006399
1787927172,naive,kimi3,1,S018,449,219,0.004632
1787927173,decomposed,sonnet5,1,S065,3360,537,0.01209
1787927173,naive,kimi3,1,S008,395,1868,0.0290322
1787927175,naive,kimi3,1,S021,516,195,0.004473
1787927175,naive,kimi3,1,S022,430,908,0.0142188
1787927176,decomposed,sonnet5,1,S053,,,
1787927176,naive,kimi3,1,S014,434,255,0.005127
1787927179,decomposed,sonnet5,1,S059,3439,1223,0.019108
1787927182,decomposed,sonnet5,1,S061,3324,1273,0.019378
1787927184,naive,kimi3,1,S025,442,293,0.005721
1787927185,naive,kimi3,1,S026,437,264,0.005271
1787927185,decomposed,sonnet5,1,S069,3423,536,0.012206
1787927185,decomposed,sonnet5,1,S068,3371,754,0.014282
1787927186,decomposed,sonnet5,1,S074,3339,342,0.010098
1787927187,naive,kimi3,1,S030,454,200,0.004362
1787927188,naive,kimi3,1,S029,460,418,0.00765
1787927190,naive,kimi3,1,S037,421,235,0.0040968
1787927192,decomposed,sonnet5,1,S076,3359,638,0.013098
1787927194,naive,kimi3,1,S031,418,941,0.0146778
1787927194,naive,kimi3,1,S023,467,487,0.008706
1787927194,naive,kimi3,1,S027,449,337,0.006402
1787927195,decomposed,sonnet5,1,S079,3330,666,0.01332
1787927198,naive,kimi3,1,S033,550,460,0.00855
1787927198,naive,kimi3,1,S034,464,343,0.006537
1787927199,naive,kimi3,1,S039,514,961,0.0157842
1787927201,naive,kimi3,1,S035,482,355,0.006771
1787927202,decomposed,sonnet5,1,S081,3295,1264,0.01923
1787927202,naive,kimi3,1,S028,414,736,0.0120228
1787927204,naive,kimi3,1,S038,454,515,0.009087
1787927204,naive,kimi3,1,S013,530,1037,0.017145
1787927208,decomposed,sonnet5,1,S083,3346,1817,0.024862
1787927211,decomposed,sonnet5,1,S089,3428,895,0.015806
1787927212,decomposed,sonnet5,1,S093,3311,649,0.013112
1787927212,decomposed,sonnet5,1,S084,3397,1516,0.021954
1787927214,naive,kimi3,1,S041,479,342,0.006567
1787927217,decomposed,sonnet5,1,S111,3437,192,0.008794
1787927221,decomposed,sonnet5,1,S100,3479,908,0.016038
1787927221,decomposed,sonnet5,1,S112,3415,521,0.01204
1787927223,decomposed,sonnet5,1,S109,3444,716,0.014048
1787927225,decomposed,sonnet5,1,S117,3369,165,0.008388
1787927232,naive,kimi3,1,S052,414,254,0.0048792
1787927233,decomposed,sonnet5,1,S132,3401,392,0.010722
1787927235,decomposed,sonnet5,1,S130,3355,764,0.01435
1787927235,naive,kimi3,1,S062,424,410,0.0067308
1787927236,naive,kimi3,1,S055,492,299,0.0052698
1787927236,naive,kimi3,1,S046,464,167,0.003897
1787927237,decomposed,sonnet5,1,S116,3474,1606,0.023008
1787927239,naive,kimi3,1,S058,458,503,0.008919
1787927239,naive,kimi3,1,S051,461,228,0.004803
1787927240,naive,kimi3,1,S050,457,310,0.006021
1787927242,decomposed,sonnet5,1,S123,3461,1535,0.022272
1787927242,naive,kimi3,1,S070,463,253,0.0044928
1787927243,decomposed,sonnet5,1,S147,3442,346,0.010344
1787927247,decomposed,gemini37f,1,S002,2094,303,0.001353375
1787927247,decomposed,gemini37f,1,S001,2090,411,0.001554375
1787927248,decomposed,sonnet5,1,S137,3503,1039,0.017396
1787927248,naive,kimi3,1,S071,515,144,0.003705
1787927248,naive,kimi3,1,S064,435,1495,0.0230388
1787927250,naive,kimi3,1,S047,484,333,0.006447
1787927251,decomposed,gemini37f,1,S003,2090,301,0.001348125
1787927252,decomposed,sonnet5,1,S144,3422,1236,0.019204
1787927252,naive,kimi3,1,S054,,,
1787927252,decomposed,gemini37f,1,S004,2091,572,0.001856625
1787927253,naive,kimi3,1,S060,461,1287,0.020688
1787927254,decomposed,gemini37f,1,S012,2135,449,0.0016425
1787927255,naive,kimi3,1,S072,506,381,0.007233
1787927257,decomposed,gemini37f,1,S017,2128,502,0.00173925
1787927257,decomposed,gemini37f,1,S024,2221,412,0.001605375
1787927258,decomposed,gemini37f,1,S019,2101,363,0.0014685
1787927259,naive,kimi3,1,S075,509,214,0.004737
1787927262,naive,kimi3,1,S063,518,419,0.007839
1787927262,decomposed,gemini37f,1,S042,2113,354,0.001456125
1787927262,decomposed,gemini37f,1,S032,2113,821,0.00233175
1787927262,naive,kimi3,1,S073,518,235,0.005079
1787927263,decomposed,gemini37f,1,S040,2112,501,0.001731375
1787927264,decomposed,gemini37f,1,S036,2195,446,0.001659375
1787927267,decomposed,gemini37f,1,S048,2127,277,0.001317
1787927267,decomposed,gemini37f,1,S044,2116,334,0.00141975
1787927268,decomposed,gemini37f,1,S045,2124,337,0.001428375
1787927268,decomposed,gemini37f,1,S043,2124,479,0.001694625
1787927270,decomposed,gemini37f,1,S053,2149,250,0.001274625
1787927272,decomposed,gemini37f,1,S056,2184,343,0.001462125
1787927273,decomposed,gemini37f,1,S059,2204,384,0.0015465
1787927274,naive,kimi3,1,S057,459,1013,0.016572
1787927274,decomposed,gemini37f,1,S049,2135,509,0.001755
1787927276,decomposed,gemini37f,1,S061,2153,475,0.001698
1787927277,decomposed,gemini37f,1,S065,2164,341,0.001450875
1787927279,decomposed,gemini37f,1,S068,2176,484,0.0017235
1787927281,decomposed,gemini37f,1,S069,2194,535,0.001825875
1787927281,decomposed,gemini37f,1,S074,2158,353,0.001471125
1787927283,decomposed,gemini37f,1,S076,2180,369,0.001509375
1787927285,decomposed,gemini37f,1,S079,2144,395,0.001544625
1787927285,naive,kimi3,1,S067,471,492,0.00835335
1787927286,decomposed,gemini37f,1,S083,2174,381,0.001529625
1787927287,decomposed,gemini37f,1,S084,2175,318,0.001411875
1787927289,decomposed,gemini37f,1,S089,2207,346,0.001476375
1787927290,decomposed,gemini37f,1,S093,2146,354,0.0014685
1787927292,decomposed,gemini37f,1,S100,2218,497,0.001763625
1787927294,decomposed,gemini37f,1,S111,2227,331,0.00145575
1787927294,decomposed,gemini37f,1,S109,2215,581,0.00192
1787927296,decomposed,gemini37f,1,S081,2134,1544,0.00369525
1787927297,naive,kimi3,1,S085,493,961,0.0152028
1787927297,naive,kimi3,1,S082,511,217,0.004788
1787927298,decomposed,gemini37f,1,S116,2223,352,0.001493625
1787927298,decomposed,gemini37f,1,S117,2179,347,0.00146775
1787927301,decomposed,gemini37f,1,S112,2190,363,0.001501875
1787927301,naive,kimi3,1,S090,492,279,0.005661
1787927301,naive,kimi3,1,S087,553,230,0.005109
1787927301,decomposed,gemini37f,1,S130,2167,304,0.001382625
1787927302,decomposed,gemini37f,1,S132,2192,320,0.001422
1787927303,naive,kimi3,1,S092,615,782,0.0128838
1787927304,decomposed,gemini37f,1,S123,2223,898,0.002517375
1787927304,naive,kimi3,1,S080,,,
1787927307,decomposed,gemini37f,1,S147,2206,308,0.00140475
1787927307,decomposed,gemini37f,1,S137,2212,334,0.00145575
1787927312,naive,kimi3,1,S097,503,173,0.004104
1787927312,decomposed,gemini37f,1,S144,2193,966,0.002633625
1787927314,naive,kimi3,1,S088,561,574,0.010293
1787927316,naive,kimi3,1,S078,465,534,0.00893475
1787927316,naive,kimi3,1,S096,529,237,0.005142
1787927318,naive,kimi3,1,S102,476,265,0.0047118
1787927325,naive,kimi3,1,S098,593,362,0.007209
1787927332,naive,kimi3,1,S086,526,642,0.011208
1787927333,naive,kimi3,1,S101,583,376,0.007389
1787927341,naive,kimi3,1,S104,520,1747,0.0270738
1787927341,naive,kimi3,1,S105,547,211,0.004806
1787927342,decomposed,sonnet46,1,S004,2257,136,0.008811
1787927342,decomposed,sonnet46,1,S019,2276,147,0.009033
1787927343,decomposed,sonnet46,1,S017,2293,168,0.009399
1787927343,decomposed,sonnet46,1,S012,2317,166,0.009441
1787927344,naive,kimi3,1,S091,536,830,0.014058
1787927346,decomposed,sonnet46,1,S024,2409,151,0.009492
1787927346,decomposed,sonnet46,1,S048,2298,139,0.008979
1787927347,decomposed,sonnet46,1,S045,2297,162,0.009321
1787927347,decomposed,sonnet46,1,S040,2290,183,0.009615
1787927347,naive,kimi3,1,S103,559,631,0.011142
1787927350,decomposed,sonnet46,1,S061,2344,163,0.009477
1787927351,decomposed,sonnet46,1,S068,2360,191,0.009945
1787927351,decomposed,sonnet46,1,S069,2394,171,0.009747
1787927352,decomposed,sonnet46,1,S074,2356,172,0.009648
1787927354,decomposed,sonnet46,1,S089,2408,175,0.009849
1787927354,naive,kimi3,1,S095,521,1096,0.018003
1787927355,decomposed,sonnet46,1,S112,2386,173,0.009753
1787927355,decomposed,sonnet46,1,S117,2371,143,0.009258
1787927356,decomposed,sonnet46,1,S123,2401,183,0.009948
1787927360,decomposed,gpt52,1,S004,2057,213,0.00658175
1787927360,naive,kimi3,1,S099,552,778,0.013326
1787927362,naive,kimi3,1,S107,556,570,0.010218
1787927362,decomposed,gpt52,1,S017,2093,291,0.00491435
1787927364,decomposed,gpt52,1,S019,2068,390,0.009079
1787927367,decomposed,gpt52,1,S024,2181,449,0.00728035
1787927368,naive,kimi3,1,S110,493,570,0.010029
1787927368,decomposed,gpt52,1,S045,2090,265,0.0047467
1787927369,decomposed,gpt52,1,S048,2093,158,0.00325395
1787927371,decomposed,gpt52,1,S032,2078,492,0.0079037
1787927375,decomposed,gpt52,1,S076,2148,197,0.0036946
1787927375,naive,kimi3,1,S118,547,327,0.006546
1787927375,naive,kimi3,1,S094,497,864,0.022422
1787927377,decomposed,gpt52,1,S069,2163,433,0.00722645
1787927380,decomposed,haiku45,1,S123,2400,228,0.00354
1787927381,decomposed,gpt52,1,S074,2127,571,0.00889385
1787927381,decomposed,gpt52,1,S049,2103,641,0.01003345
1787927383,decomposed,haiku45,1,S137,2434,221,0.003539
1787927383,decomposed,gpt52,1,S079,2114,332,0.0057267
1787927383,naive,kimi3,1,S115,520,502,0.00909
1787927384,decomposed,haiku45,1,S147,2395,170,0.003245
1787927384,decomposed,haiku45,1,S144,2398,200,0.003398
1787927387,decomposed,sonnet5,1,S003,3257,159,0.008104
1787927387,decomposed,sonnet5,1,S019,3282,171,0.008274
1787927391,decomposed,sonnet5,1,S053,3366,161,0.008342
1787927393,decomposed,sonnet5,1,S024,3492,583,0.012814
1787927397,naive,kimi3,1,S066,445,4389,0.06717
1787927398,decomposed,sonnet5,1,S017,3323,952,0.016166
1787927403,naive,kimi3,1,S119,527,707,0.012186
1787927404,naive,kimi3,1,S122,559,404,0.007737
1787927413,naive,kimi3,1,S108,531,1250,0.020343
1787927425,naive,kimi3,1,S127,521,348,0.006783
1787927425,naive,kimi3,1,S114,671,1574,0.025623
1787927433,naive,kimi3,1,S126,466,415,0.00724185
1787927436,naive,kimi3,1,S124,511,900,0.015033
1787927440,naive,kimi3,1,S077,580,3745,0.057915
1787927445,naive,kimi3,1,S125,534,763,0.013047
1787927454,naive,kimi3,1,S131,587,383,0.007506
1787927454,naive,kimi3,1,S135,542,322,0.006456
1787927456,naive,kimi3,1,S128,590,726,0.01266
1787927457,naive,kimi3,1,S129,498,331,0.00613605
1787927464,naive,kimi3,1,S136,535,236,0.005145
1787927469,naive,kimi3,1,S138,523,250,0.005319
1787927477,naive,kimi3,1,S142,473,190,0.004269
1787927478,naive,kimi3,1,S121,541,2145,0.033798
